Capital One Arena,4.5,"(15,033)",38.898167,77.020856,Event Venue,Stadium
DC Hockey Arena,5.0,(3),38.898058,77.020879,Event Venue,Stadium
Stadium Chasers,N/A,N/A,38.898197,77.019713,Event Venue,Stadium
District E Powered by Ticketmaster,3.5,(26),38.898776,77.020583,Event Venue,Stadium
Marie Reed Soccer Field,4.7,(54),38.918339,77.040706,Event Venue,Stadium
Black Cat,4.5,(715),38.914582,77.031728,Event Venue,Stadium
"Holiday Inn Washington-Central/White House, an IHG Hotel",4.1,"(1,554)",38.908056,77.034944,Event Venue,Stadium
Lost Society,4.2,"(1,100)",38.917207,77.031714,Event Venue,Stadium
Hotel Madera,4.2,(766),38.907631,77.045603,Event Venue,Stadium
"Cardozo High School, West Field",4.6,(13),38.921084,77.028454,Event Venue,Stadium
Marie Reed Soccer Field,4.7,(54),38.918339,77.040706,Event Venue,Stadium
Lost Society,4.2,"(1,100)",38.917207,77.031714,Event Venue,Stadium
Elevation Burger,3.0,(194),N/A,N/A,Event Venue,Stadium
Colonial Parking,3.9,(11),38.931051,77.031014,Event Venue,Stadium
St. Stephen and the Incarnation Episcopal Church,4.5,(72),38.933664,77.035781,Event Venue,Stadium
Salvation Army - Food Distribution Center,3.2,(5),38.926168,77.03362,Event Venue,Stadium
Theodore Roosevelt High School Stadium,3.7,(6),38.942362,77.027374,Event Venue,Stadium
Peoples Congregational United Church of Christ,4.7,(50),38.947168,77.030117,Event Venue,Stadium
Fernandez Stadium,N/A,N/A,38.963596,77.054012,Event Venue,Stadium
Fitzgerald Tennis Center,4.4,(186),38.95388,77.037201,Event Venue,Stadium
Rock Creek Tennis Center,4.4,(187),38.95394,77.03861,Event Venue,Stadium
Pavilion 7,4.8,(16),38.842009,77.022336,Event Venue,Stadium
Pavilion 7,4.8,(16),38.842009,77.022336,Event Venue,Stadium
Audi Field,4.6,"(3,369)",38.868931,77.012926,Event Venue,Stadium
Randall Field,4.5,(53),38.880397,77.011064,Event Venue,Stadium
D.C. United,4.6,(605),38.868544,77.012666,Event Venue,Stadium
The Flats at Winchester,N/A,N/A,39.167851,78.168842,Event Venue,Stadium
Washington Spirit,4.5,(8),38.868841,77.011928,Event Venue,Stadium
ShadedSeats.com,N/A,N/A,46.423669,29.942708,Event Venue,Stadium
The Anthem,4.6,"(6,034)",38.880094,77.026109,Event Venue,Stadium
"InterContinental Washington D.C. - The Wharf, an IHG Hotel",4.5,"(1,413)",38.879363,77.024902,Event Venue,Stadium
"Kilwins Chocolate, Fudge & Ice Cream",4.6,(98),38.87764,77.022342,Event Venue,Stadium
Wharf Parking Garage 1 - 7th Street Circle Entrance,2.3,(16),38.878401,77.0236,Event Venue,Stadium
Kastles Stadium at the Smith Center,4.8,(5),38.897869,77.049325,Event Venue,Stadium
Capital One Arena,4.5,"(15,033)",38.898167,77.020856,Event Venue,Stadium
DC Hockey Arena,5.0,(3),38.898058,77.020879,Event Venue,Stadium
Stadium Chasers,N/A,N/A,38.898197,77.019713,Event Venue,Stadium
District E Powered by Ticketmaster,3.5,(26),38.898776,77.020583,Event Venue,Stadium
Rocket Bar,4.1,"(1,255)",38.899017,77.022079,Event Venue,Stadium
Walter E. Washington Convention Center,4.5,"(8,308)",38.904883,77.022993,Event Venue,Stadium
"The Westin Washington, D.C. City Center",4.1,"(2,256)",38.905252,77.033327,Event Venue,Stadium
The Henley Park Hotel,4.1,(763),38.902977,77.025491,Event Venue,Stadium
"Holiday Inn Washington-Central/White House, an IHG Hotel",4.1,"(1,554)",38.908056,77.034944,Event Venue,Stadium
Marie Reed Soccer Field,4.7,(54),38.918339,77.040706,Event Venue,Stadium
"Dr. James L. Griffith, MD",N/A,N/A,38.917343,77.022663,Event Venue,Stadium
Florida Av NW & Georgia Av NW,5.0,(1),38.916283,77.021683,Event Venue,Stadium
Griffith Clairmont E MD,N/A,N/A,38.917587,77.02211,Event Venue,Stadium
The Atlantis,4.7,(151),38.918181,77.023636,Event Venue,Stadium
Greene Stadium,4.3,(149),38.925574,77.020786,Event Venue,Stadium
"Cardozo High School, West Field",4.6,(13),38.921084,77.028454,Event Venue,Stadium
Marie Reed Soccer Field,4.7,(54),38.918339,77.040706,Event Venue,Stadium
"Dr. James L. Griffith, MD",N/A,N/A,38.917343,77.022663,Event Venue,Stadium
Florida Av NW & Georgia Av NW,5.0,(1),38.916283,77.021683,Event Venue,Stadium
Greene Stadium,4.3,(149),38.925574,77.020786,Event Venue,Stadium
"Cardozo High School, West Field",4.6,(13),38.921084,77.028454,Event Venue,Stadium
Theodore Roosevelt High School Stadium,3.7,(6),38.942362,77.027374,Event Venue,Stadium
Theodore Roosevelt High School Stadium,3.7,(6),38.942362,77.027374,Event Venue,Stadium
Fitzgerald Tennis Center,4.4,(186),38.95388,77.037201,Event Venue,Stadium
Rock Creek Tennis Center,4.4,(187),38.95394,77.03861,Event Venue,Stadium
Fitzgerald Tennis Center,4.4,(186),38.95388,77.037201,Event Venue,Stadium
Rock Creek Tennis Center,4.4,(187),38.95394,77.03861,Event Venue,Stadium
Citi Open Lot B,3.0,(3),38.95608,77.038066,Event Venue,Stadium
Walmart Supercenter,4.1,"(7,451)",38.962092,77.0273,Event Venue,Stadium
Pavilion 7,4.8,(16),38.842009,77.022336,Event Venue,Stadium
Pavilion 7,4.8,(16),38.842009,77.022336,Event Venue,Stadium
Pavilion 7,4.8,(16),38.842009,77.022336,Event Venue,Stadium
Colonial Parking,N/A,N/A,38.864357,77.013518,Event Venue,Stadium
Nationals Park,4.6,"(13,427)",38.87301,77.007432,Event Venue,Stadium
Audi Field,4.6,"(3,369)",38.868931,77.012926,Event Venue,Stadium
D.C. United,4.6,(605),38.868544,77.012666,Event Venue,Stadium
Washington Nationals,4.8,(13),38.872076,77.008769,Event Venue,Stadium
Washington Spirit,4.5,(8),38.868841,77.011928,Event Venue,Stadium
Nationals Park,4.6,"(13,427)",38.87301,77.007432,Event Venue,Stadium
Audi Field,4.6,"(3,369)",38.868931,77.012926,Event Venue,Stadium
Randall Field,4.5,(53),38.880397,77.011064,Event Venue,Stadium
Baseball Field,N/A,N/A,38.880802,77.0098,Event Venue,Stadium
D.C. United,4.6,(605),38.868544,77.012666,Event Venue,Stadium
Nationals Park,4.6,"(13,427)",38.87301,77.007432,Event Venue,Stadium
Audi Field,4.6,"(3,369)",38.868931,77.012926,Event Venue,Stadium
Randall Field,4.5,(53),38.880397,77.011064,Event Venue,Stadium
D.C. United,4.6,(605),38.868544,77.012666,Event Venue,Stadium
The Bullpen,4.4,"(1,112)",38.876104,77.007867,Event Venue,Stadium
"Residence Inn Washington, DC National Mall",4.2,"(1,224)",38.883418,77.01596,Event Venue,Stadium
"Holiday Inn Washington Capitol - Natl Mall, an IHG Hotel",4.1,"(4,005)",38.885564,77.019698,Event Venue,Stadium
Hyatt Place Washington Dc/National Mall,4.2,"(1,785)",38.882928,77.017974,Event Venue,Stadium
citizenM Washington DC Capitol,4.3,(830),38.883727,77.019426,Event Venue,Stadium
Capital One Arena,4.5,"(15,033)",38.898167,77.020856,Event Venue,Stadium
DC Hockey Arena,5.0,(3),38.898058,77.020879,Event Venue,Stadium
Stadium Chasers,N/A,N/A,38.898197,77.019713,Event Venue,Stadium
District E Powered by Ticketmaster,3.5,(26),38.898776,77.020583,Event Venue,Stadium
JFK Hockey Fields,4.8,(19),38.88827,77.044374,Event Venue,Stadium
Dunbar High School Stadium,5.0,(1),38.908058,77.014453,Event Venue,Stadium
Bundy Field,4.3,(144),38.909324,77.017979,Event Venue,Stadium
Rocket Bar,4.1,"(1,255)",38.899017,77.022079,Event Venue,Stadium
Walter E. Washington Convention Center,4.5,"(8,308)",38.904883,77.022993,Event Venue,Stadium
"The Westin Washington, D.C. City Center",4.1,"(2,256)",38.905252,77.033327,Event Venue,Stadium
Dunbar High School Stadium,5.0,(1),38.908058,77.014453,Event Venue,Stadium
"Cardozo High School, West Field",4.6,(13),38.921084,77.028454,Event Venue,Stadium
Bundy Field,4.3,(144),38.909324,77.017979,Event Venue,Stadium
Marie Reed Soccer Field,4.7,(54),38.918339,77.040706,Event Venue,Stadium
"Dr. James L. Griffith, MD",N/A,N/A,38.917343,77.022663,Event Venue,Stadium
Greene Stadium,4.3,(149),38.925574,77.020786,Event Venue,Stadium
"Cardozo High School, West Field",4.6,(13),38.921084,77.028454,Event Venue,Stadium
"Dr. James L. Griffith, MD",N/A,N/A,38.917343,77.022663,Event Venue,Stadium
Florida Av NW & Georgia Av NW,5.0,(1),38.916283,77.021683,Event Venue,Stadium
Greene Stadium,4.3,(149),38.925574,77.020786,Event Venue,Stadium
"Cardozo High School, West Field",4.6,(13),38.921084,77.028454,Event Venue,Stadium
Theodore Roosevelt High School Stadium,3.7,(6),38.942362,77.027374,Event Venue,Stadium
Theodore Roosevelt High School Stadium,3.7,(6),38.942362,77.027374,Event Venue,Stadium
Fitzgerald Tennis Center,4.4,(186),38.95388,77.037201,Event Venue,Stadium
Rock Creek Tennis Center,4.4,(187),38.95394,77.03861,Event Venue,Stadium
Citi Open Lot B,3.0,(3),38.95608,77.038066,Event Venue,Stadium
Peoples Congregational United Church of Christ,4.7,(50),38.947168,77.030117,Event Venue,Stadium
Walmart Supercenter,4.1,"(7,451)",38.962092,77.0273,Event Venue,Stadium
Takoma Field,4.4,(31),38.967801,77.016735,Event Venue,Stadium
Walmart Supercenter,4.1,"(7,451)",38.962092,77.0273,Event Venue,Stadium
Pavilion 7,4.8,(16),38.842009,77.022336,Event Venue,Stadium
Pavilion 7,4.8,(16),38.842009,77.022336,Event Venue,Stadium
Pavilion 7,4.8,(16),38.842009,77.022336,Event Venue,Stadium
Colonial Parking,N/A,N/A,38.864357,77.013518,Event Venue,Stadium
Sandlot Anacostia,4.5,(41),38.864636,77.000784,Event Venue,Stadium
Nationals Park,4.6,"(13,428)",38.87301,77.007432,Event Venue,Stadium
Audi Field,4.6,"(3,369)",38.868931,77.012926,Event Venue,Stadium
D.C. United,4.6,(605),38.868544,77.012666,Event Venue,Stadium
Washington Nationals,4.8,(13),38.872076,77.008769,Event Venue,Stadium
Washington Spirit,4.5,(8),38.868841,77.011928,Event Venue,Stadium
Nationals Park,4.6,"(13,428)",38.87301,77.007432,Event Venue,Stadium
Audi Field,4.6,"(3,369)",38.868931,77.012926,Event Venue,Stadium
D.C. United,4.6,(605),38.868544,77.012666,Event Venue,Stadium
The Bullpen,4.4,"(1,112)",38.876104,77.007867,Event Venue,Stadium
Washington Nationals,4.8,(13),38.872076,77.008769,Event Venue,Stadium
